Package_Name	Class_Name	Function_Name	Func_Readability
org.jfree.chart.axis	PeriodAxis	PeriodAxis		NaN
org.jfree.chart.axis	PeriodAxis	setFirst		NaN
org.jfree.chart.axis	PeriodAxis	setLast		NaN
org.jfree.chart.axis	PeriodAxis	setAutoRangeTimePeriodClass		NaN
org.jfree.chart.axis	PeriodAxis	setMajorTickTimePeriodClass		NaN
org.jfree.chart.axis	PeriodAxis	setMinorTickTimePeriodClass		NaN
org.jfree.chart.axis	PeriodAxis	setMinorTickMarkStroke		NaN
org.jfree.chart.axis	PeriodAxis	setMinorTickMarkPaint		NaN
org.jfree.chart.axis	PeriodAxis	setLabelInfo		NaN
org.jfree.chart.axis	PeriodAxis	drawTickMarksHorizontal		NaN
org.jfree.chart.axis	PeriodAxis	drawTickMarksVertical		NaN
org.jfree.chart.axis	PeriodAxis	drawTickLabels		NaN
org.jfree.chart.axis	PeriodAxis	createInstance		NaN
org.jfree.chart.axis	PeriodAxisLabelInfo	PeriodAxisLabelInfo		NaN
org.jfree.chart.axis	QuarterDateFormat	QuarterDateFormat		NaN
org.jfree.chart.axis	SegmentedTimeline	SegmentedTimeline		NaN
org.jfree.chart.axis	SegmentedTimeline	firstMondayAfter1900		NaN
org.jfree.chart.axis	SegmentedTimeline	newMondayThroughFridayTimeline		NaN
org.jfree.chart.axis	SegmentedTimeline	newFifteenMinuteTimeline		NaN
org.jfree.chart.axis	SegmentedTimeline	setAdjustForDaylightSaving		NaN
org.jfree.chart.axis	SegmentedTimeline	setStartTime		NaN
org.jfree.chart.axis	SegmentedTimeline	setExceptionSegments		NaN
org.jfree.chart.axis	SegmentedTimeline	setBaseTimeline		NaN
org.jfree.chart.axis	SegmentedTimeline	getTimeFromLong		NaN
org.jfree.chart.axis	SegmentedTimeline	addException		NaN
org.jfree.chart.axis	SegmentedTimeline	addExceptions		NaN
org.jfree.chart.axis	SegmentedTimeline	addBaseTimelineException		NaN
org.jfree.chart.axis	SegmentedTimeline	addBaseTimelineExclusions		NaN
org.jfree.chart.axis	SegmentedTimeline	getExceptionSegmentCount		NaN
org.jfree.chart.axis	SegmentedTimeline	getSegment		NaN
org.jfree.chart.axis	SegmentedTimeline	binarySearchExceptionSegments		NaN
org.jfree.chart.axis	SegmentedTimeline	getTime		NaN
org.jfree.chart.axis	SegmentedTimeline	getDate		NaN
org.jfree.chart.axis	Segment	Segment		NaN
org.jfree.chart.axis	Segment	calculateSegmentNumber		NaN
org.jfree.chart.axis	Segment	contains		NaN
org.jfree.chart.axis	Segment	contained		NaN
org.jfree.chart.axis	Segment	intersect		NaN
org.jfree.chart.axis	Segment	before		NaN
org.jfree.chart.axis	Segment	after		NaN
org.jfree.chart.axis	Segment	compareTo		NaN
org.jfree.chart.axis	Segment	getSegmentNumberRelativeToGroup		NaN
org.jfree.chart.axis	Segment	inc		NaN
org.jfree.chart.axis	Segment	dec		NaN
